1500000US530330113005,"Block Group 5, Census Tract 113, King County, Washington",912,684
1500000US530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",1151,687
1500000US530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",1071,660
1500000US530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",1261,952
1500000US530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",997,623
1500000US530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",1180,637
1500000US530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",1223,832
1500000US530330115001,"Block Group 1, Census Tract 115, King County, Washington",1096,985
1500000US530330115002,"Block Group 2, Census Tract 115, King County, Washington",1252,1060
1500000US530330115003,"Block Group 3, Census Tract 115, King County, Washington",1270,1049
1500000US530330116011,"Block Group 1, Census Tract 116.01, King County, Washington",1523,1426
1500000US530330116012,"Block Group 2, Census Tract 116.01, King County, Washington",1357,1196
1500000US530330116021,"Block Group 1, Census Tract 116.02, King County, Washington",849,762
1500000US530330116022,"Block Group 2, Census Tract 116.02, King County, Washington",845,752
1500000US530330116023,"Block Group 3, Census Tract 116.02, King County, Washington",996,861
1500000US530330117001,"Block Group 1, Census Tract 117, King County, Washington",1241,736
1500000US530330117002,"Block Group 2, Census Tract 117, King County, Washington",1128,690
1500000US530330117003,"Block Group 3, Census Tract 117, King County, Washington",1182,693
1500000US530330117004,"Block Group 4, Census Tract 117, King County, Washington",940,625
1500000US530330118011,"Block Group 1, Census Tract 118.01, King County, Washington",1046,738
1500000US530330118012,"Block Group 2, Census Tract 118.01, King County, Washington",912,551
1500000US530330118013,"Block Group 3, Census Tract 118.01, King County, Washington",1024,438
1500000US530330118021,"Block Group 1, Census Tract 118.02, King County, Washington",1083,797
1500000US530330118022,"Block Group 2, Census Tract 118.02, King County, Washington",1026,786
1500000US530330118023,"Block Group 3, Census Tract 118.02, King County, Washington",1019,298
1500000US530330119011,"Block Group 1, Census Tract 119.01, King County, Washington",1048,702
1500000US530330119012,"Block Group 2, Census Tract 119.01, King County, Washington",903,655
1500000US530330119013,"Block Group 3, Census Tract 119.01, King County, Washington",1044,640
1500000US530330119021,"Block Group 1, Census Tract 119.02, King County, Washington",1083,849
1500000US530330119022,"Block Group 2, Census Tract 119.02, King County, Washington",1069,841
1500000US530330119023,"Block Group 3, Census Tract 119.02, King County, Washington",971,687
1500000US530330120001,"Block Group 1, Census Tract 120, King County, Washington",945,780
1500000US530330120002,"Block Group 2, Census Tract 120, King County, Washington",918,853
1500000US530330120003,"Block Group 3, Census Tract 120, King County, Washington",898,805
1500000US530330121001,"Block Group 1, Census Tract 121, King County, Washington",987,951
1500000US530330121002,"Block Group 2, Census Tract 121, King County, Washington",1327,1241
1500000US530330201001,"Block Group 1, Census Tract 201, King County, Washington",920,806
1500000US530330201002,"Block Group 2, Census Tract 201, King County, Washington",886,787
1500000US530330201003,"Block Group 3, Census Tract 201, King County, Washington",875,794
1500000US530330202001,"Block Group 1, Census Tract 202, King County, Washington",1117,918
1500000US530330202002,"Block Group 2, Census Tract 202, King County, Washington",1207,856
1500000US530330202003,"Block Group 3, Census Tract 202, King County, Washington",1198,1005
1500000US530330202004,"Block Group 4, Census Tract 202, King County, Washington",1161,961
1500000US530330203011,"Block Group 1, Census Tract 203.01, King County, Washington",1385,850
1500000US530330203012,"Block Group 2, Census Tract 203.01, King County, Washington",1723,1031
1500000US530330203021,"Block Group 1, Census Tract 203.02, King County, Washington",1084,752
1500000US530330203022,"Block Group 2, Census Tract 203.02, King County, Washington",979,554
1500000US530330203023,"Block Group 3, Census Tract 203.02, King County, Washington",1009,767
1500000US530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",1295,883
1500000US530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",894,642
1500000US530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",989,735
1500000US530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",1084,910
1500000US530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",1023,853
1500000US530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",1136,1004
1500000US530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",1183,688
1500000US530330205001,"Block Group 1, Census Tract 205, King County, Washington",1141,860
1500000US530330205002,"Block Group 2, Census Tract 205, King County, Washington",1167,874
1500000US530330205003,"Block Group 3, Census Tract 205, King County, Washington",1044,791
1500000US530330205004,"Block Group 4, Census Tract 205, King County, Washington",1295,915
1500000US530330205005,"Block Group 5, Census Tract 205, King County, Washington",1351,864
1500000US530330206001,"Block Group 1, Census Tract 206, King County, Washington",662,525
1500000US530330206002,"Block Group 2, Census Tract 206, King County, Washington",827,597
1500000US530330206003,"Block Group 3, Census Tract 206, King County, Washington",1026,822
1500000US530330206004,"Block Group 4, Census Tract 206, King County, Washington",554,468
1500000US530330207001,"Block Group 1, Census Tract 207, King County, Washington",1260,810
1500000US530330207002,"Block Group 2, Census Tract 207, King County, Washington",1141,697
1500000US530330207003,"Block Group 3, Census Tract 207, King County, Washington",1005,755
1500000US530330208001,"Block Group 1, Census Tract 208, King County, Washington",1171,970
1500000US530330208002,"Block Group 2, Census Tract 208, King County, Washington",1167,1023
1500000US530330208003,"Block Group 3, Census Tract 208, King County, Washington",1301,1273
1500000US530330209001,"Block Group 1, Census Tract 209, King County, Washington",996,651
1500000US530330209002,"Block Group 2, Census Tract 209, King County, Washington",1069,763
1500000US530330209003,"Block Group 3, Census Tract 209, King County, Washington",942,720
1500000US530330210001,"Block Group 1, Census Tract 210, King County, Washington",810,665
1500000US530330210002,"Block Group 2, Census Tract 210, King County, Washington",916,651
1500000US530330210003,"Block Group 3, Census Tract 210, King County, Washington",1330,795
1500000US530330210004,"Block Group 4, Census Tract 210, King County, Washington",934,731
1500000US530330210005,"Block Group 5, Census Tract 210, King County, Washington",873,636
1500000US530330211001,"Block Group 1, Census Tract 211, King County, Washington",1306,1090
1500000US530330211002,"Block Group 2, Census Tract 211, King County, Washington",957,707
1500000US530330211003,"Block Group 3, Census Tract 211, King County, Washington",1402,676
1500000US530330213001,"Block Group 1, Census Tract 213, King County, Washington",1513,1059
1500000US530330213002,"Block Group 2, Census Tract 213, King County, Washington",912,664
1500000US530330213003,"Block Group 3, Census Tract 213, King County, Washington",1008,825
1500000US530330214001,"Block Group 1, Census Tract 214, King County, Washington",821,758
1500000US530330214002,"Block Group 2, Census Tract 214, King County, Washington",1326,1138
1500000US530330214003,"Block Group 3, Census Tract 214, King County, Washington",927,881
1500000US530330215001,"Block Group 1, Census Tract 215, King County, Washington",929,837
1500000US530330215002,"Block Group 2, Census Tract 215, King County, Washington",885,794
1500000US530330215003,"Block Group 3, Census Tract 215, King County, Washington",824,773
1500000US530330215004,"Block Group 4, Census Tract 215, King County, Washington",1003,856
1500000US530330216001,"Block Group 1, Census Tract 216, King County, Washington",1246,952
1500000US530330216002,"Block Group 2, Census Tract 216, King County, Washington",1330,936
1500000US530330216003,"Block Group 3, Census Tract 216, King County, Washington",1042,936
1500000US530330216004,"Block Group 4, Census Tract 216, King County, Washington",774,699
1500000US530330217011,"Block Group 1, Census Tract 217.01, King County, Washington",1143,696
1500000US530330217012,"Block Group 2, Census Tract 217.01, King County, Washington",1098,758
1500000US530330217013,"Block Group 3, Census Tract 217.01, King County, Washington",1153,801
1500000US530330217021,"Block Group 1, Census Tract 217.02, King County, Washington",1641,1153
1500000US530330217022,"Block Group 2, Census Tract 217.02, King County, Washington",789,555
1500000US530330217023,"Block Group 3, Census Tract 217.02, King County, Washington",1361,735
1500000US530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",1019,727
1500000US530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",898,413
1500000US530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",1389,996
1500000US530330218024,"Block Group 4, Census Tract 218.02, King County, Washington",1288,969
1500000US530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",1263,889
1500000US530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",1336,866
1500000US530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",1373,988
1500000US530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",928,787
1500000US530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",1134,899
1500000US530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",1367,791
1500000US530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",1238,1017
1500000US530330218044,"Block Group 4, Census Tract 218.04, King County, Washington",891,427
1500000US530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",1391,875
1500000US530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",1298,661
1500000US530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",1204,931
1500000US530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",1113,899
1500000US530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",1201,689
1500000US530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",1097,577
1500000US530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",921,609
1500000US530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",1172,826
1500000US530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",1354,947
1500000US530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",991,749
1500000US530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",1213,758
1500000US530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",807,538
1500000US530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",971,701
1500000US530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",1272,837
1500000US530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",1325,960
1500000US530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",1590,1168
1500000US530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",1439,904
1500000US530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",1409,1124
1500000US530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",1060,825
1500000US530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",1055,593
1500000US530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",1020,636
1500000US530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",951,766
1500000US530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",1266,819
1500000US530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",1053,622
1500000US530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",1052,632
1500000US530330220054,"Block Group 4, Census Tract 220.05, King County, Washington",807,506
1500000US530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",1196,826
1500000US530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",943,718
1500000US530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",1112,623
1500000US530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",1160,919
1500000US530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",922,834
1500000US530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",1002,745
1500000US530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",1059,896
1500000US530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",1168,867
1500000US530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",1285,1049
1500000US530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",1323,1033
1500000US530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",1346,1072
1500000US530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",1188,988
1500000US530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",1162,870
1500000US530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",1218,792
1500000US530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",1037,891
1500000US530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",998,775
1500000US530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",1033,822
1500000US530330222034,"Block Group 4, Census Tract 222.03, King County, Washington",1108,829
1500000US530330222041,"Block Group 1, Census Tract 222.04, King County, Washington",1003,734
1500000US530330222042,"Block Group 2, Census Tract 222.04, King County, Washington",928,704
1500000US530330222043,"Block Group 3, Census Tract 222.04, King County, Washington",1042,732
1500000US530330222051,"Block Group 1, Census Tract 222.05, King County, Washington",1322,674
1500000US530330222052,"Block Group 2, Census Tract 222.05, King County, Washington",959,619
1500000US530330222053,"Block Group 3, Census Tract 222.05, King County, Washington",1155,775
1500000US530330223001,"Block Group 1, Census Tract 223, King County, Washington",1372,1167
1500000US530330223002,"Block Group 2, Census Tract 223, King County, Washington",943,832
1500000US530330224011,"Block Group 1, Census Tract 224.01, King County, Washington",1498,1122
1500000US530330224012,"Block Group 2, Census Tract 224.01, King County, Washington",1131,846
1500000US530330224013,"Block Group 3, Census Tract 224.01, King County, Washington",486,409
1500000US530330224021,"Block Group 1, Census Tract 224.02, King County, Washington",2025,1276
1500000US530330224022,"Block Group 2, Census Tract 224.02, King County, Washington",1173,1030
1500000US530330224023,"Block Group 3, Census Tract 224.02, King County, Washington",1314,1122
1500000US530330225011,"Block Group 1, Census Tract 225.01, King County, Washington",990,797
1500000US530330225012,"Block Group 2, Census Tract 225.01, King County, Washington",1162,873
1500000US530330225013,"Block Group 3, Census Tract 225.01, King County, Washington",1131,808
1500000US530330225021,"Block Group 1, Census Tract 225.02, King County, Washington",1537,1027
1500000US530330225022,"Block Group 2, Census Tract 225.02, King County, Washington",1244,844
1500000US530330225023,"Block Group 3, Census Tract 225.02, King County, Washington",1416,950
1500000US530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",1515,937
1500000US530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",1050,793
1500000US530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",1272,761
1500000US530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",1150,699
1500000US530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",1469,1018
1500000US530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",1171,776
1500000US530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",1210,894
1500000US530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",1607,490
1500000US530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",1352,892
1500000US530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",2049,1118
1500000US530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",1065,668
1500000US530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",1151,630
1500000US530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",1488,1035
1500000US530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",947,689
1500000US530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",1356,961
1500000US530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",1513,893
1500000US530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",1156,872
1500000US530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",1260,560
1500000US530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",910,825
1500000US530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",1059,890
1500000US530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",841,629
1500000US530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",1312,910
1500000US530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",1178,724
1500000US530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",633,326
1500000US530330228024,"Block Group 4, Census Tract 228.02, King County, Washington",1062,444
1500000US530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",1191,304
1500000US530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",1762,490
1500000US530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",0,0
1500000US530330228034,"Block Group 4, Census Tract 228.03, King County, Washington",3032,1205
1500000US530330228041,"Block Group 1, Census Tract 228.04, King County, Washington",1130,457
1500000US530330228042,"Block Group 2, Census Tract 228.04, King County, Washington",1398,217
1500000US530330228043,"Block Group 3, Census Tract 228.04, King County, Washington",1361,489
1500000US530330228051,"Block Group 1, Census Tract 228.05, King County, Washington",1008,203
1500000US530330228052,"Block Group 2, Census Tract 228.05, King County, Washington",1146,978
1500000US530330228053,"Block Group 3, Census Tract 228.05, King County, Washington",1212,421
1500000US530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",1311,913
1500000US530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",1081,804
1500000US530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",1287,1035
1500000US530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",1413,953
1500000US530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",1273,638
1500000US530330229024,"Block Group 4, Census Tract 229.02, King County, Washington",1207,790
1500000US530330230001,"Block Group 1, Census Tract 230, King County, Washington",1104,960
1500000US530330230002,"Block Group 2, Census Tract 230, King County, Washington",1025,637
1500000US530330230003,"Block Group 3, Census Tract 230, King County, Washington",2605,1018
1500000US530330230004,"Block Group 4, Census Tract 230, King County, Washington",1030,803
1500000US530330231001,"Block Group 1, Census Tract 231, King County, Washington",839,546
1500000US530330231002,"Block Group 2, Census Tract 231, King County, Washington",1097,662
1500000US530330231003,"Block Group 3, Census Tract 231, King County, Washington",1300,1004
1500000US530330232011,"Block Group 1, Census Tract 232.01, King County, Washington",1492,568
1500000US530330232012,"Block Group 2, Census Tract 232.01, King County, Washington",1403,497
1500000US530330232013,"Block Group 3, Census Tract 232.01, King County, Washington",1075,175
1500000US530330232014,"Block Group 4, Census Tract 232.01, King County, Washington",1360,475
1500000US530330232021,"Block Group 1, Census Tract 232.02, King County, Washington",1765,654
1500000US530330232022,"Block Group 2, Census Tract 232.02, King County, Washington",980,587
1500000US530330232023,"Block Group 3, Census Tract 232.02, King County, Washington",1281,459
1500000US530330233001,"Block Group 1, Census Tract 233, King County, Washington",1171,1008
1500000US530330233002,"Block Group 2, Census Tract 233, King County, Washington",1453,863
1500000US530330233003,"Block Group 3, Census Tract 233, King County, Washington",1360,788
1500000US530330233004,"Block Group 4, Census Tract 233, King County, Washington",1328,933
1500000US530330234011,"Block Group 1, Census Tract 234.01, King County, Washington",919,551
1500000US530330234012,"Block Group 2, Census Tract 234.01, King County, Washington",1350,738
1500000US530330234013,"Block Group 3, Census Tract 234.01, King County, Washington",1020,426
1500000US530330234031,"Block Group 1, Census Tract 234.03, King County, Washington",1403,944
1500000US530330234032,"Block Group 2, Census Tract 234.03, King County, Washington",919,644
1500000US530330234033,"Block Group 3, Census Tract 234.03, King County, Washington",1081,967
1500000US530330234041,"Block Group 1, Census Tract 234.04, King County, Washington",1447,1160
1500000US530330234042,"Block Group 2, Census Tract 234.04, King County, Washington",1116,1079
1500000US530330235001,"Block Group 1, Census Tract 235, King County, Washington",995,747
1500000US530330235002,"Block Group 2, Census Tract 235, King County, Washington",968,617
1500000US530330235003,"Block Group 3, Census Tract 235, King County, Washington",1165,854
1500000US530330236011,"Block Group 1, Census Tract 236.01, King County, Washington",1278,622
1500000US530330236012,"Block Group 2, Census Tract 236.01, King County, Washington",1369,695
1500000US530330236013,"Block Group 3, Census Tract 236.01, King County, Washington",919,642
1500000US530330236031,"Block Group 1, Census Tract 236.03, King County, Washington",1023,588
1500000US530330236032,"Block Group 2, Census Tract 236.03, King County, Washington",1083,444
1500000US530330236033,"Block Group 3, Census Tract 236.03, King County, Washington",1129,599
1500000US530330236034,"Block Group 4, Census Tract 236.03, King County, Washington",1072,179
1500000US530330236035,"Block Group 5, Census Tract 236.03, King County, Washington",893,139
1500000US530330236041,"Block Group 1, Census Tract 236.04, King County, Washington",1631,542
1500000US530330236042,"Block Group 2, Census Tract 236.04, King County, Washington",953,588
1500000US530330236043,"Block Group 3, Census Tract 236.04, King County, Washington",1626,1017
1500000US530330236044,"Block Group 4, Census Tract 236.04, King County, Washington",963,490
1500000US530330237011,"Block Group 1, Census Tract 237.01, King County, Washington",1157,714
1500000US530330237012,"Block Group 2, Census Tract 237.01, King County, Washington",1129,859
1500000US530330237013,"Block Group 3, Census Tract 237.01, King County, Washington",1023,767
1500000US530330237021,"Block Group 1, Census Tract 237.02, King County, Washington",991,288
1500000US530330237022,"Block Group 2, Census Tract 237.02, King County, Washington",43,117
1500000US530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",1417,638
1500000US530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",1467,907
1500000US530330238051,"Block Group 1, Census Tract 238.05, King County, Washington",1128,379
1500000US530330238052,"Block Group 2, Census Tract 238.05, King County, Washington",1661,920
1500000US530330238061,"Block Group 1, Census Tract 238.06, King County, Washington",890,313
1500000US530330238062,"Block Group 2, Census Tract 238.06, King County, Washington",898,236
1500000US530330238063,"Block Group 3, Census Tract 238.06, King County, Washington",1034,461
1500000US530330238071,"Block Group 1, Census Tract 238.07, King County, Washington",1900,792
1500000US530330238072,"Block Group 2, Census Tract 238.07, King County, Washington",1570,725
1500000US530330238073,"Block Group 3, Census Tract 238.07, King County, Washington",1780,875
1500000US530330238081,"Block Group 1, Census Tract 238.08, King County, Washington",884,281
1500000US530330238082,"Block Group 2, Census Tract 238.08, King County, Washington",1050,304
1500000US530330238083,"Block Group 3, Census Tract 238.08, King County, Washington",752,292
1500000US530330239011,"Block Group 1, Census Tract 239.01, King County, Washington",1405,705
1500000US530330239012,"Block Group 2, Census Tract 239.01, King County, Washington",1099,790
1500000US530330239013,"Block Group 3, Census Tract 239.01, King County, Washington",1079,939
1500000US530330239021,"Block Group 1, Census Tract 239.02, King County, Washington",1178,949
1500000US530330239022,"Block Group 2, Census Tract 239.02, King County, Washington",1101,768
1500000US530330240011,"Block Group 1, Census Tract 240.01, King County, Washington",1138,762
1500000US530330240012,"Block Group 2, Census Tract 240.01, King County, Washington",1252,870
1500000US530330240013,"Block Group 3, Census Tract 240.01, King County, Washington",1155,628
1500000US530330240021,"Block Group 1, Census Tract 240.02, King County, Washington",944,672
1500000US530330240022,"Block Group 2, Census Tract 240.02, King County, Washington",901,646
1500000US530330240023,"Block Group 3, Census Tract 240.02, King County, Washington",1386,641
1500000US530330241001,"Block Group 1, Census Tract 241, King County, Washington",1199,1065
1500000US530330241002,"Block Group 2, Census Tract 241, King County, Washington",1157,968
1500000US530330241003,"Block Group 3, Census Tract 241, King County, Washington",1083,937
1500000US530330242001,"Block Group 1, Census Tract 242, King County, Washington",1013,780
1500000US530330242002,"Block Group 2, Census Tract 242, King County, Washington",1141,814
1500000US530330243011,"Block Group 1, Census Tract 243.01, King County, Washington",1672,906
1500000US530330243012,"Block Group 2, Census Tract 243.01, King County, Washington",1464,1066
1500000US530330243013,"Block Group 3, Census Tract 243.01, King County, Washington",1174,936
1500000US530330243021,"Block Group 1, Census Tract 243.02, King County, Washington",1148,1016
1500000US530330243022,"Block Group 2, Census Tract 243.02, King County, Washington",792,666
1500000US530330243023,"Block Group 3, Census Tract 243.02, King County, Washington",1063,935
1500000US530330244001,"Block Group 1, Census Tract 244, King County, Washington",1287,1052
1500000US530330244002,"Block Group 2, Census Tract 244, King County, Washington",1092,705
1500000US530330245001,"Block Group 1, Census Tract 245, King County, Washington",1242,1027
1500000US530330245002,"Block Group 2, Census Tract 245, King County, Washington",1235,1076
1500000US530330245003,"Block Group 3, Census Tract 245, King County, Washington",1346,1204
1500000US530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",1258,1141
1500000US530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",1032,934
1500000US530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",1189,1039
1500000US530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",1132,1081
1500000US530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",1585,1387
1500000US530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",819,534
1500000US530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",1263,776
1500000US530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",1028,742
1500000US530330247031,"Block Group 1, Census Tract 247.03, King County, Washington",1341,960
1500000US530330247032,"Block Group 2, Census Tract 247.03, King County, Washington",989,712
1500000US530330247033,"Block Group 3, Census Tract 247.03, King County, Washington",843,648
1500000US530330247041,"Block Group 1, Census Tract 247.04, King County, Washington",1040,760
1500000US530330247042,"Block Group 2, Census Tract 247.04, King County, Washington",1133,866
1500000US530330247043,"Block Group 3, Census Tract 247.04, King County, Washington",955,647
1500000US530330248001,"Block Group 1, Census Tract 248, King County, Washington",1346,886
1500000US530330248002,"Block Group 2, Census Tract 248, King County, Washington",1375,833
1500000US530330248003,"Block Group 3, Census Tract 248, King County, Washington",2146,1092
1500000US530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",824,567
1500000US530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",1292,1063
1500000US530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",963,720
1500000US530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",940,722
1500000US530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",934,622
1500000US530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",1375,1024
1500000US530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",808,597
1500000US530330249041,"Block Group 1, Census Tract 249.04, King County, Washington",1067,784
1500000US530330249042,"Block Group 2, Census Tract 249.04, King County, Washington",1120,885
1500000US530330249051,"Block Group 1, Census Tract 249.05, King County, Washington",1111,910
1500000US530330249052,"Block Group 2, Census Tract 249.05, King County, Washington",2050,1567
1500000US530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",1329,985
1500000US530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",1032,598
1500000US530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",1207,975
1500000US530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",825,668
1500000US530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",1626,1318
1500000US530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",1614,643
1500000US530330250053,"Block Group 3, Census Tract 250.05, King County, Washington",1485,988
1500000US530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",1163,776
1500000US530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",1208,773
1500000US530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",1149,953
1500000US530330250064,"Block Group 4, Census Tract 250.06, King County, Washington",1518,1074
1500000US530330250071,"Block Group 1, Census Tract 250.07, King County, Washington",1156,409
1500000US530330250072,"Block Group 2, Census Tract 250.07, King County, Washington",1542,923
1500000US530330250073,"Block Group 3, Census Tract 250.07, King County, Washington",1059,695
1500000US530330250081,"Block Group 1, Census Tract 250.08, King County, Washington",989,783
1500000US530330250082,"Block Group 2, Census Tract 250.08, King County, Washington",904,731
1500000US530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",1259,479
1500000US530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",1066,647
1500000US530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",1243,957
1500000US530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",1090,853
1500000US530330251031,"Block Group 1, Census Tract 251.03, King County, Washington",1418,798
1500000US530330251032,"Block Group 2, Census Tract 251.03, King County, Washington",1230,756
1500000US530330251033,"Block Group 3, Census Tract 251.03, King County, Washington",1224,809
1500000US530330251041,"Block Group 1, Census Tract 251.04, King County, Washington",922,590
1500000US530330251042,"Block Group 2, Census Tract 251.04, King County, Washington",821,522
1500000US530330251043,"Block Group 3, Census Tract 251.04, King County, Washington",1308,960
1500000US530330252011,"Block Group 1, Census Tract 252.01, King County, Washington",1178,853
1500000US530330252012,"Block Group 2, Census Tract 252.01, King County, Washington",1240,768
1500000US530330252013,"Block Group 3, Census Tract 252.01, King County, Washington",670,455
1500000US530330252021,"Block Group 1, Census Tract 252.02, King County, Washington",1519,1083
1500000US530330252022,"Block Group 2, Census Tract 252.02, King County, Washington",1270,773
1500000US530330252023,"Block Group 3, Census Tract 252.02, King County, Washington",903,368
